otu_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	id	color
GH142	296.666593	-0.183586478	0.356525259	-0.514932598	0.606600121	0.956797281	GH	GH0
PL10_2	299.3008002	0.152629806	0.32064871	0.476003182	0.634072111	0.956797281	PL	PL0
CBM16	287.4287096	0.126678266	0.307681925	0.411718255	0.680545943	0.956797281	CBM	CBM0
GH5_8	267.3633239	0.153579099	0.399653234	0.384280886	0.700770273	0.956797281	GH	GH0
GH5_18	253.7844165	0.691296352	1.148985911	0.601657814	0.547401936	0.956797281	GH	GH0
PL1_6	253.583987	-0.298377067	0.362910241	-0.822178692	0.410975204	0.956797281	PL	PL0
PL1_5	226.0709422	-0.172721928	0.434680846	-0.397353438	0.691106846	0.956797281	PL	PL0
AA1_3	234.3272364	0.266762817	0.414505333	0.643569082	0.519854905	0.956797281	AA	AA0
GH46	219.1074652	0.401390562	0.560741669	0.715820822	0.474101994	0.956797281	GH	GH0
GH5_5	217.5458651	-0.120655495	0.308434763	-0.391186435	0.695659434	0.956797281	GH	GH0
CBM38	186.9436711	-0.269205966	0.318049614	-0.846427582	0.397314257	0.956797281	CBM	CBM0
GH43_4	191.1640845	0.404907399	0.59552433	0.679917474	0.496556716	0.956797281	GH	GH0
GH5_53	190.4365794	0.437713367	0.475952661	0.919657359	0.357751842	0.956797281	GH	GH0
PL10	181.5599949	0.197230306	0.351474533	0.561151058	0.574694564	0.956797281	PL	PL0
GH43_17	183.9854826	0.395608876	0.640332845	0.61781756	0.536695607	0.956797281	GH	GH0
GH13_38	172.8967672	-0.274328638	0.356479109	-0.769550391	0.441566642	0.956797281	GH	GH0
PL22_2	170.9932231	-0.270350127	0.398718651	-0.678047354	0.497741669	0.956797281	PL	PL0
GH110	164.3787417	-0.354381043	0.416667448	-0.850512909	0.395039987	0.956797281	GH	GH0
GH139	162.9399495	-0.167853999	0.401446593	-0.418122863	0.67585729	0.956797281	GH	GH0
CBM47	155.7852259	-0.171288127	0.361223826	-0.474188342	0.635365606	0.956797281	CBM	CBM0
GH13_36	157.7596493	0.37776457	0.403121257	0.937099108	0.34870758	0.956797281	GH	GH0
AA5_2	153.5538214	-0.164171336	0.496136503	-0.330899531	0.740720376	0.956797281	AA	AA0
GH5_29	146.08665	-0.187852093	0.419207288	-0.448112661	0.654071891	0.956797281	GH	GH0
AA8	144.9049286	0.332164052	0.510550029	0.650600399	0.515304473	0.956797281	AA	AA0
AA1_1	132.4641144	-0.288994355	0.447575862	-0.645687981	0.518481446	0.956797281	AA	AA0
PL3	128.0299311	-0.233083916	0.465772692	-0.500424176	0.616776434	0.956797281	PL	PL0
GT90	126.82556	0.242028076	0.516816136	0.468305959	0.639565808	0.956797281	GT	GT0
CBM56	122.7803093	0.2171484	0.469412811	0.462595811	0.643654112	0.956797281	CBM	CBM0
GH135	119.375932	0.249796014	0.601580206	0.415233101	0.67797127	0.956797281	GH	GH0
CBM8	119.0766161	-0.15599216	0.450737234	-0.34608226	0.729280895	0.956797281	CBM	CBM0
GT32	114.3021032	-0.239900189	0.446456044	-0.537343356	0.591030462	0.956797281	GT	GT0
GH13_32	107.703208	-0.722947988	0.862804494	-0.837904755	0.402084198	0.956797281	GH	GH0
CBM20	110.8771918	0.17951261	0.417110624	0.430371705	0.666925274	0.956797281	CBM	CBM0
CBM3	108.6104264	0.326259817	0.422450061	0.772303869	0.439934474	0.956797281	CBM	CBM0
CBM30	106.8410885	0.250527472	0.434672879	0.576358646	0.564372791	0.956797281	CBM	CBM0
GH30_1	109.3775587	0.515159976	0.566600871	0.909211408	0.363238544	0.956797281	GH	GH0
GT62	102.923304	-0.500300647	0.519204513	-0.963590713	0.335251165	0.956797281	GT	GT0
GT13	97.10832	0.346898211	0.479501774	0.723455532	0.469400065	0.956797281	GT	GT0
GT55	94.16483307	0.218712427	0.494571919	0.442225728	0.65832587	0.956797281	GT	GT0
GH7	94.56746651	-0.187454785	0.607064786	-0.308788763	0.757482217	0.956797281	GH	GH0
GT102	87.18786084	-0.265800697	0.588373633	-0.451754942	0.651445533	0.956797281	GT	GT0
GH43_20	78.94450338	-0.403925789	0.6314904	-0.639638843	0.522407423	0.956797281	GH	GH0
GT60	80.09131628	-0.453324307	0.47928404	-0.945836433	0.34423202	0.956797281	GT	GT0
PL3_5	77.13226385	-0.423244889	0.496215817	-0.852945179	0.393689706	0.956797281	PL	PL0
GH5_17	75.64314425	-0.221716623	0.607620616	-0.364893188	0.71519114	0.956797281	GH	GH0
GH100	76.11004113	-0.345901226	0.555351334	-0.622851165	0.533382332	0.956797281	GH	GH0
GT10	77.59625201	0.366114927	0.67898951	0.539205572	0.589745016	0.956797281	GT	GT0
CBM23	76.47772278	0.217966183	0.522409209	0.417232657	0.67650824	0.956797281	CBM	CBM0
CBM5	72.86795292	-0.608768789	0.649771144	-0.936897236	0.348811421	0.956797281	CBM	CBM0
GT34	76.07568174	0.282763848	0.525273329	0.538317543	0.590357842	0.956797281	GT	GT0
GH5_28	70.17323941	-0.502208094	0.632040787	-0.794581782	0.426856819	0.956797281	GH	GH0
PL10_3	67.55410893	0.211567379	0.564026735	0.375101685	0.707584844	0.956797281	PL	PL0
GH71	63.99495067	-0.398935314	0.579349438	-0.688591872	0.491080137	0.956797281	GH	GH0
GH129	62.90311842	-0.417694175	0.591973275	-0.705596338	0.480439202	0.956797281	GH	GH0
GH5_51	59.65595966	-0.53584887	0.911287518	-0.588012959	0.556523595	0.956797281	GH	GH0
GH72	61.78108668	-0.22770668	0.725440622	-0.313887412	0.753606551	0.956797281	GH	GH0
GH5_48	59.52856104	0.253600452	0.603033482	0.420541245	0.674090105	0.956797281	GH	GH0
PL7_4	54.77781646	-0.38099039	0.771477197	-0.493845302	0.621415436	0.956797281	PL	PL0
CBM41	54.1733594	0.500268845	0.648644478	0.771252763	0.440557125	0.956797281	CBM	CBM0
GT69	55.3024509	0.531639461	1.016331311	0.523096608	0.600907026	0.956797281	GT	GT0
GH75	49.48987642	-0.229779716	0.636964339	-0.360741884	0.718292411	0.956797281	GH	GH0
GT40	48.61353024	-0.299231354	0.602562568	-0.49659798	0.619472578	0.956797281	GT	GT0
GH5_26	47.70324737	-0.400162357	0.720778782	-0.555180545	0.578771175	0.956797281	GH	GH0
CBM34	44.76319217	0.565896498	0.621132004	0.91107284	0.362256996	0.956797281	CBM	CBM0
GH43_32	41.4100113	0.519897327	0.714399571	0.727740256	0.466772603	0.956797281	GH	GH0
GH131	39.54579108	-0.369833166	0.95933722	-0.385509035	0.699860314	0.956797281	GH	GH0
GT57	36.9988894	-0.524855501	0.858046642	-0.611686445	0.540745232	0.956797281	GT	GT0
GH43_21	35.88090172	-0.485869874	0.790921273	-0.614308769	0.539011309	0.956797281	GH	GH0
CBM37	32.41884055	-0.42398205	0.829572123	-0.511085219	0.609291385	0.956797281	CBM	CBM0
CBM69	29.56041635	0.729604148	0.780097527	0.935272992	0.34964763	0.956797281	CBM	CBM0
GT96	30.06620877	-0.301615495	0.903576904	-0.333801687	0.73852921	0.956797281	GT	GT0
PL17	28.36260828	-0.297022333	0.872498593	-0.340427292	0.733534769	0.956797281	PL	PL0
GT50	27.4094186	-0.457653828	0.746133369	-0.613367323	0.539633487	0.956797281	GT	GT0
GH5_10	25.62523077	-0.266739308	0.776712479	-0.343420913	0.731281829	0.956797281	GH	GH0
GH5_35	23.44751375	0.573545174	0.818386026	0.70082474	0.483412396	0.956797281	GH	GH0
CBM59	22.00247306	-0.29313592	0.870746425	-0.336649007	0.736381508	0.956797281	CBM	CBM0
GH43_6	19.1184842	-0.65545686	1.072011451	-0.611427107	0.540916862	0.956797281	GH	GH0
CBM21	18.77504116	0.333026965	0.982411564	0.338989256	0.734617824	0.956797281	CBM	CBM0
GH5_38	17.11269523	-0.326660245	0.895739879	-0.364682039	0.715348767	0.956797281	GH	GH0
GT58	13.60325478	-0.526908554	1.46817126	-0.358887664	0.719679128	0.956797281	GT	GT0
GH5_27	13.10305551	1.08583654	1.185970956	0.915567565	0.35989375	0.956797281	GH	GH0
GH43_37	10.91953166	-0.96027284	1.336592502	-0.718448472	0.472480809	0.956797281	GH	GH0
PL4_5	11.95941682	-0.598032398	1.42740045	-0.418966099	0.675240909	0.956797281	PL	PL0
GH13_14	7.657614848	-1.501061775	1.638261488	-0.916252861	0.359534286	0.956797281	GH	GH0
CBM43	7.947706729	-0.935138765	1.60876392	-0.581277808	0.561053235	0.956797281	CBM	CBM0
GH49	7.40499751	-0.82682421	1.615177076	-0.511909327	0.60871447	0.956797281	GH	GH0
GT24	8.089720935	0.443749172	1.345507344	0.329800632	0.74155061	0.956797281	GT	GT0
PL7_2	6.476457666	1.172577281	1.677785897	0.698883739	0.48462469	0.956797281	PL	PL0
PL10_1	6.3942084	1.149483454	2.068672939	0.555662247	0.57844177	0.956797281	PL	PL0
CBM36	6.032240568	1.466149795	1.518817698	0.965323091	0.33438301	0.956797281	CBM	CBM0
GH13_12	5.196154285	-0.592019914	1.866937618	-0.317107496	0.751162037	0.956797281	GH	GH0
PL15_1	5.399280758	-1.599615497	1.821798988	-0.878041709	0.379921084	0.956797281	PL	PL0
GH107	5.285841408	1.268731578	2.15312143	0.589252218	0.555692093	0.956797281	GH	GH0
GH30_3	5.927528037	0.712493905	2.16806875	0.328630679	0.742434857	0.956797281	GH	GH0
PL16	3.642710142	1.470195495	2.08952232	0.703603633	0.481679648	0.956797281	PL	PL0
PL1_7	3.765978668	-2.195216758	2.642460081	-0.830747368	0.406116361	0.956797281	PL	PL0
GH86	3.212240034	-1.82290041	2.518837815	-0.723706941	0.469245671	0.956797281	GH	GH0
CBM18	2.764858314	-0.713115362	2.039377596	-0.349673039	0.72658409	0.956797281	CBM	CBM0
CBM68	2.464668054	-2.657863827	3.049565177	-0.871555016	0.38345118	0.956797281	CBM	CBM0
CBM77	2.632845883	-2.599639544	3.469092961	-0.749371543	0.453633298	0.956797281	CBM	CBM0
GH98	2.011422677	1.235755473	2.526177223	0.489180039	0.62471424	0.956797281	GH	GH0
GT74	2.053422423	2.187201093	3.747744708	0.583604611	0.559486357	0.956797281	GT	GT0
PL2	1.935216866	2.560605582	3.820761567	0.670181988	0.502741785	0.956797281	PL	PL0
GH13_17	1.40064344	1.761416249	3.728933993	0.472364556	0.636666599	0.956797281	GH	GH0
PL12_1	1.101381812	-3.532761419	3.945383884	-0.895416396	0.370564539	0.956797281	PL	PL0
CBM53	1.125974609	3.664969386	3.947801055	0.928357163	0.353222332	0.956797281	CBM	CBM0
GH13_27	0.926944409	-3.276620261	3.952838356	-0.828928473	0.407144883	0.956797281	GH	GH0
GH43_25	1.027852458	-3.418909694	3.94853649	-0.86586757	0.386562789	0.956797281	GH	GH0
GH5_30	1.125974609	3.664969386	3.947801055	0.928357163	0.353222332	0.956797281	GH	GH0
GH83	0.826036359	-3.120519022	3.958065319	-0.788395029	0.430465678	0.956797281	GH	GH0
GT37	0.995922848	3.49622298	3.952862463	0.884478783	0.376437811	0.956797281	GT	GT0
PL1_10	0.926944409	-3.276620261	3.952838356	-0.828928473	0.407144883	0.956797281	PL	PL0
CBM1	0.651598955	-2.763405666	3.972340803	-0.695661778	0.486640668	0.956797281	CBM	CBM0
GT38	0.636038836	-2.733225425	3.973714026	-0.687826403	0.491562107	0.956797281	GT	GT0
GT49	0.550690906	-2.540883883	3.983159788	-0.637906591	0.523534487	0.956797281	GT	GT0
GH13_35	0.275345453	-1.555971253	4.056291845	-0.383594503	0.701279015	0.956797281	GH	GH0
GH5_20	0.331974283	1.916777875	4.042933104	0.474105761	0.635424491	0.956797281	GH	GH0
GT43	0.376253502	-1.946760026	4.021465651	-0.484092168	0.628320459	0.956797281	GT	GT0
GT6	0.331974283	1.916777875	4.042933104	0.474105761	0.635424491	0.956797281	GT	GT0
PL6_3	0.318019418	-1.734369519	4.039325655	-0.429371055	0.667653215	0.956797281	PL	PL0
GH114	998.9665411	-0.075445922	0.253671886	-0.297415386	0.766149399	0.959597424	GH	GH0
GH43_11	951.7209775	0.065910282	0.218524494	0.301615075	0.762945514	0.959597424	GH	GH0
GH44	611.0733642	-0.08608058	0.291390032	-0.295413608	0.767677939	0.959597424	GH	GH0
GH48	386.3258284	-0.138867512	0.468862148	-0.296179831	0.767092751	0.959597424	GH	GH0
AA3_1	1383.166398	-0.056528706	0.19443286	-0.290736379	0.771252946	0.959771855	AA	AA0
CE12	1199.441116	0.0588696	0.202783868	0.290307117	0.771581295	0.959771855	CE	CE0
GH18	4285.047485	-0.072508367	0.254984551	-0.284363763	0.776131626	0.960745459	GH	GH0
GH76	2067.050419	-0.083608097	0.293979217	-0.284401387	0.776102796	0.960745459	GH	GH0
GH33	4292.507983	-0.049571758	0.179465398	-0.276219031	0.782379841	0.964924598	GH	GH0
CBM6	1530.884987	-0.064754957	0.240691815	-0.269036806	0.787901359	0.964924598	CBM	CBM0
GH43_12	833.9603608	-0.075945989	0.277973516	-0.27321304	0.784689457	0.964924598	GH	GH0
GH118	24.88820247	0.283679148	1.069702947	0.265194322	0.790859769	0.964924598	GH	GH0
GH5_44	1.026247203	-1.047970668	3.929927535	-0.26666412	0.789727782	0.964924598	GH	GH0
GH70	0.985427485	1.070924989	3.933057111	0.272288187	0.785400439	0.964924598	GH	GH0
GH62	705.689523	0.068452409	0.260952336	0.262317671	0.79307654	0.965319893	GH	GH0
GH66	134.2240375	-0.112825561	0.442508876	-0.254967904	0.798747889	0.969908151	GH	GH0
GT12	34.6728151	0.176549334	0.711135588	0.248263956	0.803930185	0.973882172	GT	GT0
CE11	2046.172803	-0.051847242	0.215032084	-0.241113984	0.809466775	0.976024081	CE	CE0
GH13_6	1.087012156	0.942651176	3.910803022	0.241037754	0.809525856	0.976024081	GH	GH0
GH5_43	0.97147262	-0.917902117	3.933923749	-0.233329921	0.815505226	0.980914305	GH	GH0
CE9	9789.616914	-0.022411327	0.175296249	-0.127848297	0.898269028	0.981477118	CE	CE0
AA1	7461.099579	0.028539977	0.154824962	0.18433705	0.853749051	0.981477118	AA	AA0
GH94	7294.71159	-0.034509697	0.199524576	-0.172959631	0.862683159	0.981477118	GH	GH0
GH103	5732.668117	-0.037870872	0.214208067	-0.176794797	0.859669576	0.981477118	GH	GH0
GT5	5386.335375	0.02523511	0.169001163	0.149319147	0.881301807	0.981477118	GT	GT0
AA12	4828.445219	0.03845311	0.19693209	0.195260762	0.845188813	0.981477118	AA	AA0
GT28	4566.509564	0.026496907	0.159038484	0.166606892	0.86767937	0.981477118	GT	GT0
GH13_16	4459.314184	0.031450254	0.169334025	0.18572909	0.852657214	0.981477118	GH	GH0
CBM66	2822.260851	0.023082673	0.178175114	0.129550487	0.896922078	0.981477118	CBM	CBM0
GT21	2587.824079	0.035545478	0.180844624	0.196552583	0.84417768	0.981477118	GT	GT0
GT19	2529.360966	0.048844291	0.216674847	0.225426679	0.821647359	0.981477118	GT	GT0
GH97	2454.349941	-0.034305651	0.180101281	-0.190479775	0.84893319	0.981477118	GH	GH0
GH67	2302.474434	0.037862883	0.172218015	0.21985437	0.825984574	0.981477118	GH	GH0
GT81	1970.423512	0.024374017	0.194217186	0.125498765	0.900128702	0.981477118	GT	GT0
GH32	1455.385089	0.021893832	0.184321823	0.118780466	0.905449285	0.981477118	GH	GH0
PL1_2	1212.195499	0.045740623	0.281833452	0.162296642	0.871072259	0.981477118	PL	PL0
PL22_1	1113.264155	0.038603115	0.29403418	0.131287849	0.895547603	0.981477118	PL	PL0
PL9_1	920.5228532	-0.028587515	0.243191276	-0.117551564	0.906422985	0.981477118	PL	PL0
GH5_46	510.6298584	-0.032381735	0.242228096	-0.13368282	0.893653391	0.981477118	GH	GH0
GH59	309.5405314	-0.067018882	0.413030553	-0.162261319	0.871100074	0.981477118	GH	GH0
GH13_33	305.252226	0.074283006	0.369480863	0.201046964	0.840661851	0.981477118	GH	GH0
GH5_19	269.0316368	-0.046080764	0.345986651	-0.133186538	0.894045857	0.981477118	GH	GH0
PL4	267.9534972	0.062899152	0.348795895	0.18033226	0.856891731	0.981477118	PL	PL0
PL11_1	177.6064548	-0.111022813	0.494157566	-0.224670876	0.822235323	0.981477118	PL	PL0
GH30_4	165.466911	-0.072506193	0.421192518	-0.172145018	0.863323522	0.981477118	GH	GH0
PL14	143.9791017	-0.056947391	0.473510514	-0.120266371	0.904272143	0.981477118	PL	PL0
GH143	95.03712807	-0.097125365	0.468838942	-0.207161472	0.835883755	0.981477118	GH	GH0
GT99	75.75898365	-0.066783599	0.546780607	-0.122139663	0.90278841	0.981477118	GT	GT0
GH43_23	65.58786969	-0.079786086	0.577823819	-0.1380803	0.890176955	0.981477118	GH	GH0
GH14	31.75522309	0.211406921	1.156202445	0.182845939	0.854918902	0.981477118	GH	GH0
GT45	28.45177965	-0.093436096	0.760703606	-0.122828518	0.902242891	0.981477118	GT	GT0
GT77	25.76446908	0.147004811	0.866116579	0.169728665	0.86522353	0.981477118	GT	GT0
GH52	22.7490332	-0.261137222	1.281418931	-0.203787548	0.838519524	0.981477118	GH	GH0
GH5_41	19.17107729	0.145957953	0.913525654	0.159774335	0.873058842	0.981477118	GH	GH0
GH13_19	18.38884224	-0.264480697	1.251566944	-0.211319657	0.832637845	0.981477118	GH	GH0
GH43_34	18.01944178	-0.107684323	0.890751354	-0.120891563	0.903776925	0.981477118	GH	GH0
GT56	16.95509658	0.131802382	1.075182313	0.122586077	0.90243488	0.981477118	GT	GT0
GT68	12.08666683	0.303086933	1.545582402	0.196098851	0.844532796	0.981477118	GT	GT0
CBM25	10.68977755	-0.176390343	1.442460616	-0.122284339	0.902673834	0.981477118	CBM	CBM0
PL25	9.628466799	-0.245141023	1.507120215	-0.162655255	0.870789879	0.981477118	PL	PL0
GT64	4.591619832	-0.360902428	2.577338897	-0.140029093	0.888637004	0.981477118	GT	GT0
GH43_35	3.976714906	-0.352797504	2.271239777	-0.155332567	0.876559143	0.981477118	GH	GH0
GH13_39	3.241091233	-0.351022791	2.205978162	-0.159123421	0.873571636	0.981477118	GH	GH0
GH101	2.661167386	-0.549860039	2.603204702	-0.21122428	0.832712266	0.981477118	GH	GH0
PL2_1	1.937379481	-0.676737133	3.296739931	-0.205274649	0.837357549	0.981477118	PL	PL0
GT52	1.799628075	-0.737205064	3.835723867	-0.192194509	0.847589847	0.981477118	GT	GT0
GH58	1.06959779	-0.893763096	3.915945712	-0.228236845	0.819462119	0.981477118	GH	GH0
GH30_2	684.1902382	0.03462596	0.304106115	0.113861438	0.909347634	0.982557825	GH	GH0
GH43_1	672.2979262	0.033044981	0.298246789	0.110797443	0.911776973	0.983099908	GH	GH0
CBM14	2.26800052	-0.350427225	3.611278052	-0.097036899	0.922697091	0.992775351	CBM	CBM0
GT30	1878.677266	0.024219856	0.2566529	0.094368137	0.924816726	0.992961116	GT	GT0
GH39	4077.066185	0.016040244	0.175975492	0.091150443	0.927373052	0.993613984	GH	GH0
GT92	182.3216748	0.040202066	0.481886275	0.083426459	0.93351245	0.994445632	GT	GT0
GH13_8	37.10250138	-0.059351846	0.700656278	-0.084708933	0.932492794	0.994445632	GH	GH0
GH112	8.635851107	-0.102594667	1.23884715	-0.082814629	0.933998937	0.994445632	GH	GH0
GT41	47225.68456	-0.009186645	0.166294147	-0.055243343	0.955944599	0.994962746	GT	GT0
CE4	13714.6726	0.008903779	0.156506948	0.056890628	0.95463232	0.994962746	CE	CE0
GH11	693.8702998	0.015038784	0.237336763	0.063364747	0.949476059	0.994962746	GH	GH0
PL1	558.8720723	-0.012507795	0.224260549	-0.055773498	0.955522248	0.994962746	PL	PL0
GH13_4	167.5670327	-0.024656106	0.419646336	-0.05875449	0.953147658	0.994962746	GH	GH0
PL1_3	130.3830106	0.02917211	0.402219229	0.072527884	0.942181815	0.994962746	PL	PL0
CBM63	95.75602252	-0.035969647	0.498040933	-0.07222227	0.942425023	0.994962746	CBM	CBM0
GH5_40	91.27235286	-0.03173882	0.48144261	-0.06592441	0.947438006	0.994962746	GH	GH0
GT47	70.60585921	0.034221981	0.522883471	0.065448581	0.947816845	0.994962746	GT	GT0
PL7_5	1.871552175	0.198986739	2.926966311	0.067983952	0.945798409	0.994962746	PL	PL0
CBM54	0.607319736	0.246399176	4.018524193	0.061315837	0.951107678	0.994962746	CBM	CBM0
PL26	447.126623	0.019771556	0.386221824	0.05119223	0.959172344	0.996288992	PL	PL0
GH74	3627.30435	0.004806804	0.189102378	0.025419056	0.979720712	0.997361505	GH	GH0
GH20	3524.27872	-0.00060588	0.183218661	-0.003306869	0.997361505	0.997361505	GH	GH0
GH13	2935.973153	-0.006721374	0.196342033	-0.034232987	0.972691362	0.997361505	GH	GH0
PL22	2803.059727	0.002137918	0.254986833	0.008384427	0.993310274	0.997361505	PL	PL0
GH105	2077.782641	0.008931403	0.242803474	0.036784495	0.970656837	0.997361505	GH	GH0
CBM48	2013.701211	-0.005694368	0.183152876	-0.031090795	0.975197131	0.997361505	CBM	CBM0
GT76	1281.741053	-0.006801502	0.217767272	-0.031232892	0.975083809	0.997361505	GT	GT0
CBM35	813.7698925	0.00312157	0.249163541	0.012528198	0.990004205	0.997361505	CBM	CBM0
GH43_28	322.1718563	-0.001488698	0.343437965	-0.004334694	0.996541426	0.997361505	GH	GH0
PL8	269.2785187	0.010795052	0.350862636	0.030767174	0.97545522	0.997361505	PL	PL0
PL3_1	201.1566592	-0.008326753	0.353607381	-0.023548018	0.981213137	0.997361505	PL	PL0
GH120	72.92401104	0.004450376	0.585730688	0.007597991	0.993937739	0.997361505	GH	GH0
GH91	66.65207955	0.014483039	0.566873062	0.025548999	0.979617066	0.997361505	GH	GH0
GH13_25	48.14209808	0.004655669	0.749788482	0.006209309	0.99504572	0.997361505	GH	GH0
CBM46	25.80606704	-0.014958877	0.849104153	-0.017617246	0.985944198	0.997361505	CBM	CBM0
GH5_11	16.35009785	-0.015974414	1.162943257	-0.013736194	0.989040448	0.997361505	GH	GH0
PL4_2	9.992538937	0.033854999	1.785800143	0.018957888	0.9848747	0.997361505	PL	PL0
GT88	1.26423244	0.172386212	3.863336024	0.044621076	0.964409343	0.997361505	GT	GT0
GH124	0.653453202	0.080953228	4.000188195	0.020237355	0.983854029	0.997361505	GH	GH0
PL27	81.1598293	-2.022251136	0.887916048	-2.277525157	NA	NA	PL	PL0
GH5_47	48.50674324	4.977066886	1.312671811	3.791554634	NA	NA	GH	GH0
