otu_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	id	color
GT2_Cellulose_synt	975.105666	-0.472022941	0.550845078	-0.856906887	0.391496346	0.679967338	GT	GT0
GH13_20	189.210682	-0.655254643	0.770393472	-0.850545424	0.395021917	0.681446318	GH	GH0
CBM56	27.68333235	1.189083627	1.398259358	0.850402767	0.395101198	0.681446318	CBM	CBM0
GH32	4287.515968	-0.382346977	0.452826646	-0.84435618	0.398470401	0.684871002	GH	GH0
GH68	371.72378	-0.436516442	0.521885793	-0.836421394	0.402917881	0.690118862	GH	GH0
GT60	173.0827607	0.882491989	1.059237104	0.833139233	0.404766209	0.690894047	GT	GT0
GH92	13395.27411	0.375045479	0.451894598	0.82994017	0.406572612	0.691592587	GH	GH0
AA13	14.14813686	-1.63954448	2.008346234	-0.816365451	0.41429115	0.702308628	AA	AA0
CBM19	0.855556616	3.186211005	3.9571421	0.80517983	0.420715914	0.710765793	CBM	CBM0
GT34	64.18875616	-0.705812682	0.881013302	-0.801137373	0.423052122	0.712281634	GT	GT0
GT22	87.93292615	-0.667353724	0.83914484	-0.79527835	0.426451604	0.713153865	GT	GT0
GH5_31	6.661376417	1.951488042	2.450611099	0.796327105	0.425841935	0.713153865	GH	GH0
PL1_7	6.143618367	-1.859358234	2.365796641	-0.785933246	0.431906596	0.719844327	PL	PL0
GH31	7605.996867	0.308226536	0.403247615	0.764360468	0.44465246	0.720866841	GH	GH0
GH19	4393.402119	-0.385003298	0.495815406	-0.776505314	0.437450684	0.720866841	GH	GH0
PL9	684.7821261	0.421666317	0.548795889	0.768348171	0.442280363	0.720866841	PL	PL0
GT103	525.9437108	-0.619374205	0.816547094	-0.758528454	0.448134686	0.720866841	GT	GT0
GH81	508.050794	-0.525206288	0.685486136	-0.76618076	0.443568755	0.720866841	GH	GH0
GH13_42	348.8774355	-0.49716727	0.641173252	-0.775402387	0.438101925	0.720866841	GH	GH0
GH13_22	36.70028272	0.738926592	0.974137068	0.758544784	0.448124913	0.720866841	GH	GH0
GH135	21.39683231	-0.975745369	1.287513782	-0.757852369	0.448539368	0.720866841	GH	GH0
PL15	20.00283611	1.045962622	1.360644287	0.768725986	0.442055995	0.720866841	PL	PL0
GH5_53	0.785123039	3.070030522	3.96133172	0.774999606	0.438339892	0.720866841	GH	GH0
PL21	0.781962677	3.03062154	3.962829948	0.764761945	0.444413312	0.720866841	PL	PL0
GT89	97.22129565	0.557134297	0.741658841	0.751200237	0.452532158	0.724627178	GT	GT0
GH5_21	21.02138783	1.498434475	2.000357248	0.749083433	0.45380692	0.724627178	GH	GH0
CBM32	2526.341965	0.389299413	0.531684133	0.732200548	0.46404617	0.738594386	CBM	CBM0
GT69	36.63749976	-0.869679087	1.196962922	-0.726571451	0.467488522	0.739318909	GT	GT0
PL4_4	29.27198997	-1.404156643	1.932504881	-0.726599274	0.467471473	0.739318909	PL	PL0
GT13	381.0522619	-0.52553055	0.729400216	-0.720496838	0.471219146	0.741922727	GT	GT0
GT102	308.8296219	-0.442811589	0.617082024	-0.717589512	0.473010426	0.741922727	GT	GT0
GH5_8	289.3153356	-0.544731091	0.760178712	-0.716582934	0.473631478	0.741922727	GH	GH0
PL10_3	32.66948289	0.7460923	1.046546899	0.712908615	0.475902308	0.74312821	PL	PL0
GH106	2178.778435	0.404061504	0.575041829	0.702664543	0.482264829	0.749683122	GH	GH0
GH50	355.6111124	0.514916387	0.7342536	0.701278669	0.483129123	0.749683122	GH	GH0
GT9	9728.306799	0.325909024	0.475885028	0.68484824	0.493439691	0.750193413	GT	GT0
GH36	4822.997067	-0.278429915	0.403002925	-0.690888075	0.489635881	0.750193413	GH	GH0
GH13_21	730.0401677	0.46164664	0.668300425	0.690777115	0.489705619	0.750193413	GH	GH0
PL27	240.9782705	-0.745405669	1.087570214	-0.685386248	0.493100219	0.750193413	PL	PL0
GH133	147.446116	0.537320721	0.76960287	0.698179207	0.485065128	0.750193413	GH	GH0
GT77	56.80892451	0.49422461	0.722703873	0.683854935	0.494066773	0.750193413	GT	GT0
GH5_41	10.5156123	-1.521572658	2.19711497	-0.692532106	0.48860323	0.750193413	GH	GH0
CE3	13101.58585	-0.295159696	0.43527407	-0.678100801	0.497707783	0.75141542	CE	CE0
GH38	781.5355227	-0.322979009	0.476520851	-0.677785681	0.497907591	0.75141542	GH	GH0
GT70	438.4206494	0.342181686	0.510120023	0.670786621	0.502356472	0.755825087	GT	GT0
CBM38	56.83174104	0.565976935	0.847122179	0.668117243	0.504058756	0.756088134	CBM	CBM0
GH30_3	15.32049295	1.116045147	1.695975791	0.65805488	0.510502867	0.763440844	GH	GH0
CBM50	1810.642496	-0.276543318	0.437969138	-0.631421929	0.527764681	0.784498431	CBM	CBM0
GT73	1453.061071	-0.296650239	0.477105782	-0.621770371	0.534092872	0.784498431	GT	GT0
GH43_3	407.5739665	-0.40530334	0.648211796	-0.625263751	0.531797966	0.784498431	GH	GH0
GT62	70.58969339	0.517536762	0.830878863	0.622878719	0.533364223	0.784498431	GT	GT0
GH5_19	13.51925241	0.874081249	1.388055783	0.629716226	0.528880265	0.784498431	GH	GH0
GH5_40	4.968177403	1.394398153	2.239782818	0.622559537	0.533574008	0.784498431	GH	GH0
AA1	7918.452565	-0.237426012	0.389237293	-0.609977553	0.541876677	0.790313962	AA	AA0
GT25	3755.582499	-0.291129432	0.478421258	-0.608521104	0.542841913	0.790313962	GT	GT0
GT104	829.8103411	-0.250792364	0.40996053	-0.611747584	0.540704774	0.790313962	GT	GT0
AA4	12033.22469	-0.22302618	0.375867718	-0.593363488	0.552937918	0.802651817	AA	AA0
PL6_2	67.67835315	0.570782512	0.974078088	0.585972027	0.557894313	0.806092337	PL	PL0
PL3_4	48.11866846	-0.554678961	0.948210811	-0.584974306	0.558564993	0.806092337	PL	PL0
GH2	24204.40269	0.238153852	0.408866012	0.582474073	0.5602474	0.806169951	GH	GH0
GH141	2503.761002	-0.32891044	0.583474362	-0.563710183	0.572951386	0.822060684	GH	GH0
GT47	1.906741371	2.181109944	3.89046001	0.560630346	0.57504956	0.822686509	GT	GT0
GH13_9	6152.358201	0.234668064	0.423696953	0.553858277	0.579675841	0.826778315	GH	GH0
GH123	698.3000425	-0.357282723	0.647814185	-0.551520376	0.581277003	0.826778315	GH	GH0
GT23	67.16766186	0.570461129	1.038856978	0.549123836	0.582920468	0.826778315	GT	GT0
CBM61	31.90583603	0.476134099	0.878672571	0.541878868	0.587901955	0.831461336	CBM	CBM0
GH15	7932.138073	-0.195461415	0.392071654	-0.49853493	0.618107056	0.844147604	GH	GH0
GH28	7494.425865	-0.24767881	0.485583715	-0.510064077	0.610006571	0.844147604	GH	GH0
AA6	5992.655113	-0.196011424	0.384507951	-0.509772096	0.610211137	0.844147604	AA	AA0
GH102	3724.739975	0.204476508	0.415398199	0.492242162	0.622548162	0.844147604	GH	GH0
GH43_9	2340.592316	-0.301581123	0.619622576	-0.486717455	0.626458574	0.844147604	GH	GH0
GH87	2076.284766	-0.280615403	0.573174787	-0.489580855	0.624430526	0.844147604	GH	GH0
PL11	850.0519457	-0.24782367	0.488819745	-0.506983755	0.612166217	0.844147604	PL	PL0
GH64	269.9298167	0.353026348	0.707127386	0.499240101	0.617610247	0.844147604	GH	GH0
GH57	138.6017588	0.370045437	0.732168263	0.505410376	0.613270633	0.844147604	GH	GH0
CBM5	74.64077065	-0.383678069	0.794568568	-0.482875972	0.629183804	0.844147604	CBM	CBM0
GT58	16.37735727	-0.671174725	1.348498449	-0.497720057	0.618681369	0.844147604	GT	GT0
CBM41	4.886662784	-1.157588862	2.241632554	-0.516404377	0.605572009	0.844147604	CBM	CBM0
GH134	1.671381044	1.953623158	3.895271897	0.501537045	0.615993213	0.844147604	GH	GH0
CBM74	0.350205525	-1.966323944	4.035401903	-0.487268429	0.626068118	0.844147604	CBM	CBM0
GH13_17	0.390981339	2.015609744	4.019105346	0.501507069	0.616014304	0.844147604	GH	GH0
GH5_52	0.350205525	-1.966323944	4.035401903	-0.487268429	0.626068118	0.844147604	GH	GH0
GT61	0.390981339	2.015609744	4.019105346	0.501507069	0.616014304	0.844147604	GT	GT0
GT68	0.342816017	-1.939541634	4.037773158	-0.480349331	0.630979017	0.844147604	GT	GT0
PL3_5	0.342816017	-1.939541634	4.037773158	-0.480349331	0.630979017	0.844147604	PL	PL0
PL8_2	0.342816017	-1.939541634	4.037773158	-0.480349331	0.630979017	0.844147604	PL	PL0
GT27	4141.765997	-0.228195652	0.484802983	-0.470697706	0.637856623	0.850298546	GT	GT0
GT33	22.73106079	0.453205207	0.966156984	0.469080298	0.639012241	0.850298546	GT	GT0
GH13_11	8607.572739	0.188343927	0.410719795	0.458570367	0.64654272	0.858012457	GH	GH0
GH23	16479.61811	-0.197318801	0.439817082	-0.44863833	0.653692579	0.862993844	GH	GH0
GH1	12237.15848	-0.260033809	0.587786051	-0.442395339	0.658203151	0.862993844	GH	GH0
GH20	8313.082821	0.158193385	0.383572792	0.412420767	0.680031045	0.862993844	GH	GH0
GH18	6450.850415	0.209735511	0.493064878	0.425371021	0.670566228	0.862993844	GH	GH0
GH24	3314.861694	0.244688756	0.582893007	0.41978331	0.674643758	0.862993844	GH	GH0
GH119	605.0813857	0.204648142	0.473685715	0.432033594	0.665716997	0.862993844	GH	GH0
CBM40	247.8505997	-0.32118319	0.753437368	-0.426290497	0.669896181	0.862993844	CBM	CBM0
CBM22	178.8430198	-0.261272316	0.636978489	-0.410174472	0.681677965	0.862993844	CBM	CBM0
GH7	90.28204616	-0.353810098	0.849045513	-0.416715114	0.676886798	0.862993844	GH	GH0
GH91	49.00524546	0.419778658	0.992274967	0.423046708	0.672261183	0.862993844	GH	GH0
GH120	32.45083369	-0.415484418	0.945629419	-0.439373405	0.660390994	0.862993844	GH	GH0
CBM62	25.75354701	0.419200221	1.021692155	0.410299931	0.681585943	0.862993844	CBM	CBM0
GH56	27.08703205	-0.947156127	2.282159559	-0.415026252	0.678122686	0.862993844	GH	GH0
PL9_4	19.36286073	0.567887469	1.316794449	0.431265084	0.666275635	0.862993844	PL	PL0
GH43_19	11.43262347	0.787255809	1.804988831	0.436155502	0.662723911	0.862993844	GH	GH0
CBM12	4.243950985	-0.850688095	1.992572859	-0.42692948	0.669430692	0.862993844	CBM	CBM0
CE13	3.192826426	1.08475945	2.581740521	0.420165947	0.67436423	0.862993844	CE	CE0
CBM54	0.332141257	1.809066617	4.03606841	0.448224964	0.653990848	0.862993844	CBM	CBM0
GT30	5108.822365	-0.180061406	0.448608154	-0.401377917	0.688141905	0.866743621	GT	GT0
GH131	32.72147393	0.500634028	1.245818614	0.401851459	0.687793348	0.866743621	GH	GH0
GH39	1420.422642	0.187929653	0.484778842	0.387660591	0.698267223	0.877264658	GH	GH0
GT4	68804.98898	-0.124893031	0.35999601	-0.34692893	0.728644712	0.878492544	GT	GT0
GH109	20384.66787	-0.141947895	0.375261989	-0.378263451	0.705234894	0.878492544	GH	GH0
GH103	13312.70747	-0.146043909	0.400801067	-0.364380041	0.715574238	0.878492544	GH	GH0
GT94	1703.279282	0.15655524	0.446494451	0.350631994	0.725864451	0.878492544	GT	GT0
GH76	1543.479302	-0.200764745	0.581211416	-0.345424641	0.729775155	0.878492544	GH	GH0
GH55	899.4330718	-0.159770584	0.466568289	-0.342437727	0.732021501	0.878492544	GH	GH0
GH13_31	662.7516301	-0.199839157	0.562020555	-0.355572684	0.722160603	0.878492544	GH	GH0
GH5_7	231.9558457	-0.253696171	0.66510686	-0.381436708	0.702879227	0.878492544	GH	GH0
GH5_4	118.3062228	0.276437001	0.814828672	0.339257822	0.734415514	0.878492544	GH	GH0
CBM34	103.1486164	-0.299868675	0.861641785	-0.348020117	0.727825076	0.878492544	CBM	CBM0
CBM44	85.89126155	0.261373272	0.745461276	0.350619517	0.725873813	0.878492544	CBM	CBM0
PL25	64.79817655	0.396993193	1.115575702	0.355863965	0.721942443	0.878492544	PL	PL0
GH43_36	37.28836885	-0.525768133	1.530535127	-0.343519155	0.731207933	0.878492544	GH	GH0
GH13_8	30.41101248	0.39752685	1.144390497	0.347369932	0.728313419	0.878492544	GH	GH0
AA1_2	24.96770418	-0.399256738	1.122080285	-0.355818334	0.721976618	0.878492544	AA	AA0
GH5_29	15.19338738	0.574678187	1.657270237	0.346761906	0.728770198	0.878492544	GH	GH0
GH5_36	12.90916705	-0.478044425	1.299818169	-0.367777922	0.713038833	0.878492544	GH	GH0
GH5_11	12.13555556	-0.585642304	1.728434786	-0.338828117	0.734739218	0.878492544	GH	GH0
GH13_37	1.276195718	1.410204096	3.906985485	0.360944288	0.718141095	0.878492544	GH	GH0
GH5_49	0.26170768	1.538124389	4.058533202	0.378985292	0.704698786	0.878492544	GH	GH0
GH45	9.355503279	-0.777695204	2.317831975	-0.335526998	0.737227583	0.879343743	GH	GH0
GH43	3841.785903	-0.141314442	0.431924543	-0.327173911	0.743536352	0.882333095	GH	GH0
GH26	1789.791951	-0.156306319	0.491414845	-0.318074068	0.750428754	0.882333095	GH	GH0
GH5_22	96.4232973	-0.228776417	0.716531265	-0.31928323	0.749511748	0.882333095	GH	GH0
GH13_25	27.59258245	-0.385159059	1.193821937	-0.32262689	0.746977826	0.882333095	GH	GH0
AA5_1	7.783257423	0.629783797	1.913784118	0.329077763	0.742096911	0.882333095	AA	AA0
GH5_35	2.24166582	1.232357687	3.823876407	0.322279686	0.747240821	0.882333095	GH	GH0
CBM60	2.252717749	1.192816126	3.822763086	0.312029833	0.755017851	0.885625205	CBM	CBM0
GH95	7632.971506	-0.191863427	0.628546119	-0.305249561	0.760176088	0.889567763	GH	GH0
GH43_31	297.2691827	0.228429476	0.758565886	0.301133336	0.763312821	0.891131714	GH	GH0
GT49	1.988391275	0.967753156	3.422649566	0.282749705	0.777368711	0.90540591	GT	GT0
PL15_1	15.86892509	-0.355637636	1.270222541	-0.279980574	0.779492409	0.905748221	PL	PL0
CE10	56921.84665	-0.100563864	0.378285341	-0.265841292	0.790361441	0.909243756	CE	CE0
CE9	12012.49459	0.092959712	0.365494481	0.254339577	0.799233227	0.909243756	CE	CE0
GH4	2874.04433	-0.14702961	0.58034814	-0.253347259	0.79999988	0.909243756	GH	GH0
AA5	2171.934804	-0.100506184	0.388474767	-0.25871998	0.795851302	0.909243756	AA	AA0
GH136	489.4913698	-0.152680894	0.590556298	-0.258537407	0.795992183	0.909243756	GH	GH0
AA3_3	441.727625	0.138268217	0.548199824	0.252222293	0.800869247	0.909243756	AA	AA0
GH43_34	163.5686244	0.230810321	0.861194259	0.268011913	0.788690149	0.909243756	GH	GH0
PL4	47.90336776	-0.261764303	1.036486006	-0.252549771	0.800616149	0.909243756	PL	PL0
GH46	22.40227805	-0.282838817	1.108646376	-0.25512086	0.798629753	0.909243756	GH	GH0
PL16	2.007090915	0.967646295	3.828553067	0.252744647	0.800465544	0.909243756	PL	PL0
GH43_10	1442.463119	-0.155202788	0.637602097	-0.24341637	0.807682863	0.914881047	GH	GH0
AA12	5129.177004	-0.098889837	0.410577999	-0.240855177	0.809667363	0.915035034	AA	AA0
GT19	6308.555255	-0.102364416	0.432815711	-0.236508087	0.813038433	0.916751764	GT	GT0
GH127	6943.914701	-0.085265372	0.392376795	-0.217304827	0.827970796	0.923907439	GH	GH0
GT20	6748.90703	-0.087560066	0.409090603	-0.214035877	0.83051908	0.923907439	GT	GT0
CE8	1462.318565	0.110466488	0.499221591	0.221277464	0.824876396	0.923907439	CE	CE0
CBM35	567.9914729	0.105512704	0.479267873	0.220153927	0.825751277	0.923907439	CBM	CBM0
GH110	377.8955252	0.1704149	0.796505031	0.213953325	0.830583455	0.923907439	GH	GH0
CBM25	31.22157514	-0.266560245	1.21056927	-0.220194128	0.82571997	0.923907439	CBM	CBM0
PL22	1284.160183	-0.09814151	0.482328608	-0.203474371	0.838764276	0.928832923	PL	PL0
GH54	60.4824895	-0.176250424	0.858349958	-0.205336323	0.837309367	0.928832923	GH	GH0
GT2	56771.1097	0.069780371	0.35942604	0.194143895	0.846063212	0.932742294	GT	GT0
GH13_16	3946.088519	0.083801799	0.428639346	0.195506549	0.844996411	0.932742294	GH	GH0
GH29	6861.520713	-0.105111705	0.571972675	-0.183770501	0.854193498	0.939612848	GH	GH0
GH124	2.597402321	0.658504827	3.708750507	0.177554361	0.859072969	0.942884966	GH	GH0
GT51	8485.475191	0.064047666	0.36994866	0.173125821	0.862552529	0.944609517	GT	GT0
GH43_18	522.7974645	-0.108158092	0.657040022	-0.164614161	0.869247685	0.947748026	GH	GH0
GH13_24	7.225666938	0.392897788	2.383893047	0.164813513	0.869090768	0.947748026	GH	GH0
AA3	34716.9402	0.059223942	0.369523153	0.160271261	0.872667397	0.94938541	AA	AA0
GT28	7748.883801	0.049138338	0.370634708	0.132578889	0.894526429	0.954290048	GT	GT0
CE11	3586.435788	-0.050407602	0.37169425	-0.135615769	0.892125039	0.954290048	CE	CE0
CBM9	665.1975523	-0.083010021	0.596708674	-0.139113146	0.889360741	0.954290048	CBM	CBM0
GH43_33	563.5186036	0.112597835	0.817899358	0.137667102	0.89050352	0.954290048	GH	GH0
CBM6	511.2141053	-0.07283228	0.499555762	-0.145794095	0.884083937	0.954290048	CBM	CBM0
CBM23	77.08538327	-0.093707991	0.656137608	-0.142817588	0.886434246	0.954290048	CBM	CBM0
PL4_1	32.32633415	-0.141731998	1.064590044	-0.133132935	0.894088248	0.954290048	PL	PL0
CBM3	6.158773482	-0.333771321	2.463532436	-0.135484849	0.892228542	0.954290048	CBM	CBM0
CBM21	5.38493289	-0.374550152	2.588373679	-0.144704822	0.884943932	0.954290048	CBM	CBM0
GH5	3021.761718	-0.060179356	0.469271985	-0.128239823	0.897959186	0.954420335	GH	GH0
PL9_2	464.3794621	-0.088744368	0.709305348	-0.125114477	0.900432922	0.954420335	PL	PL0
GH13_33	202.8955114	-0.082857329	0.652616543	-0.126961736	0.898970684	0.954420335	GH	GH0
GT10	25.02666282	0.117526392	0.994101061	0.118223787	0.905890343	0.958153247	GT	GT0
CE1	61562.59124	0.034133663	0.364726509	0.093587007	0.925437231	0.958922483	CE	CE0
GT83	14910.92546	-0.03968687	0.38759109	-0.102393661	0.918444215	0.958922483	GT	GT0
GT26	4912.236781	0.048231134	0.473820446	0.101792007	0.91892177	0.958922483	GT	GT0
GH59	417.2880454	0.085951657	0.923905619	0.093030776	0.925879112	0.958922483	GH	GH0
CBM2	301.1642502	0.069084721	0.727584344	0.094950808	0.9243539	0.958922483	CBM	CBM0
GH128	174.702862	-0.063269319	0.562822073	-0.112414423	0.91049482	0.958922483	GH	GH0
GT71	71.11478331	0.093824954	0.990692439	0.09470644	0.924548002	0.958922483	GT	GT0
CBM73	48.95545749	-0.14390727	1.296573304	-0.110990462	0.91162391	0.958922483	CBM	CBM0
PL11_2	39.89793131	0.130045622	1.339010968	0.097120655	0.922630578	0.958922483	PL	PL0
GT45	22.16573039	0.107618933	1.159641968	0.092803586	0.926059602	0.958922483	GT	GT0
CBM77	1.201941247	-0.350802164	3.878268596	-0.090453292	0.927927009	0.958922483	CBM	CBM0
AA8	107.6543983	0.062467756	0.76469754	0.081689495	0.934893632	0.962104673	AA	AA0
PL20	72.41793078	-0.107301276	1.303577629	-0.082312916	0.934397884	0.962104673	PL	PL0
GH43_11	1606.66755	0.055018554	0.732022885	0.07515961	0.94008772	0.965442783	GH	GH0
GH49	68.58907073	0.08161048	1.165227309	0.070038249	0.944163216	0.965621471	GH	GH0
GH5_15	3.233944373	-0.210827836	2.958768275	-0.071255271	0.943194593	0.965621471	GH	GH0
AA3_1	1259.385173	-0.023997704	0.385905065	-0.062185512	0.9504151	0.970011288	AA	AA0
GH43_17	194.3491222	0.047328586	0.842852273	0.056152885	0.955220015	0.972909274	GH	GH0
GH6	723.7585085	-0.033380798	0.669139824	-0.049886133	0.960213128	0.974542536	GH	GH0
GH137	226.3614974	-0.033416631	0.679220862	-0.049198476	0.960761126	0.974542536	GH	GH0
GT59	26.11210375	0.044723761	1.11200695	0.040218958	0.967918564	0.979794865	GT	GT0
CE4	20978.92754	-0.014197675	0.391582541	-0.036257169	0.971077301	0.980986253	CE	CE0
GT81	1320.996371	0.010988666	0.530682993	0.020706648	0.983479666	0.989225782	GT	GT0
GT14	414.2958557	-0.01499198	0.80977004	-0.018513873	0.985228911	0.989225782	GT	GT0
PL1_5	118.3317223	-0.019032616	0.847054214	-0.022469183	0.982073694	0.989225782	PL	PL0
GH52	0.667851128	-0.02224817	3.995283674	-0.005568608	0.995556916	0.997572214	GH	GH0
GH30_7	22.50274549	-0.000806357	1.054819362	-0.00076445	0.999390057	0.999390057	GH	GH0
GH13_29	1202.206217	0.361654668	0.932052401	0.388019674	NA	NA	GH	GH0
GH71	181.818429	2.090172419	1.131855218	1.846678256	NA	NA	GH	GH0
GH126	128.309491	-4.169897768	1.002663528	-4.158820635	NA	NA	GH	GH0
GT52	34.67713054	-4.232607467	2.00344499	-2.112664679	NA	NA	GT	GT0
GH30_6	22.20193274	-6.301595963	2.623045668	-2.402396588	NA	NA	GH	GH0
