otu_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	id	color
GH39	3861.106084	0.182300581	0.191471209	0.952104402	0.341044037	0.607181734	GH	GH0
PL22_1	822.3427938	-0.260029438	0.274289754	-0.94801003	0.343124348	0.607181734	PL	PL0
GH13_22	16.98522975	0.978621669	1.039417366	0.941509832	0.346443653	0.607181734	GH	GH0
CBM77	1.238969407	-3.731024944	3.941277678	-0.946653661	0.34381529	0.607181734	CBM	CBM0
CBM66	1785.615528	-0.190872659	0.203916542	-0.936033227	0.34925608	0.609985446	CBM	CBM0
CBM46	16.9507142	-0.929696802	0.995990151	-0.933439755	0.350592962	0.610201592	CBM	CBM0
AA3_3	729.707799	-0.18566962	0.200014263	-0.928281897	0.353261362	0.612725742	AA	AA0
GT28	5190.028606	0.141887668	0.154571776	0.917940335	0.358650104	0.615703079	GT	GT0
GH114	1003.288511	0.21375156	0.232405752	0.919734379	0.357711583	0.615703079	GH	GH0
PL5_1	7.960942458	1.308873702	1.420501214	0.921416813	0.356832854	0.615703079	PL	PL0
CBM16	221.4993885	-0.277884947	0.304945578	-0.911260786	0.362157983	0.619610426	CBM	CBM0
GH138	577.5910007	0.224943422	0.248239867	0.906153493	0.364854615	0.620684472	GH	GH0
GH48	352.6405589	0.455289041	0.502859733	0.905399679	0.365253686	0.620684472	GH	GH0
GH43_33	111.8594636	-0.417657475	0.464552255	-0.899053809	0.368624	0.624302599	GH	GH0
GH43_3	498.3374191	0.393802223	0.439351413	0.896326293	0.37007852	0.624662737	GH	GH0
CBM59	3.249970449	-1.99674708	2.24092411	-0.89103735	0.372909133	0.627335432	CBM	CBM0
CBM44	830.9977268	-0.237694418	0.271072085	-0.876867929	0.380558377	0.629673894	CBM	CBM0
GH128	462.0904101	0.314821391	0.356647983	0.882723037	0.377385932	0.629673894	GH	GH0
GH5_25	168.7924235	-0.393291795	0.447902166	-0.878075225	0.379902897	0.629673894	GH	GH0
PL3	72.93394236	0.461952578	0.526161804	0.877966767	0.379961754	0.629673894	PL	PL0
GH5_28	67.98245942	-0.614653982	0.695287376	-0.884028681	0.37668073	0.629673894	GH	GH0
CE4	14967.34996	0.121377228	0.140103992	0.866336684	0.386305555	0.632378714	CE	CE0
CBM19	0.955631576	3.428328054	3.953680414	0.867123211	0.385874504	0.632378714	CBM	CBM0
CBM54	0.949060068	3.418879201	3.95398675	0.864666327	0.387221956	0.632378714	CBM	CBM0
PL2_1	1.002741237	-3.421197528	3.949501426	-0.866235294	0.386361142	0.632378714	PL	PL0
CBM9	1037.034681	-0.198284424	0.231752744	-0.855586088	0.392226768	0.638479172	CBM	CBM0
GH33	4117.827261	0.126862506	0.149888406	0.846379717	0.39734095	0.64061562	GH	GH0
CBM30	40.76507364	-0.515328937	0.60881576	-0.846444804	0.397304653	0.64061562	CBM	CBM0
GH5_37	0.948319815	-3.344604087	3.951818457	-0.846345581	0.397359987	0.64061562	GH	GH0
GH5	2214.987025	-0.181879432	0.21611088	-0.841602386	0.400010553	0.642828461	GH	GH0
CBM38	116.5467282	-0.363898088	0.433906165	-0.838656182	0.401662274	0.643427146	CBM	CBM0
PL20	128.4905104	-0.398089177	0.476451758	-0.835528824	0.403420025	0.644191341	PL	PL0
PL17_2	55.33765714	-0.436358185	0.529420868	-0.824217955	0.409815727	0.652333261	PL	PL0
GH31	4928.062596	-0.132537841	0.161594973	-0.820185424	0.41211041	0.653916519	GH	GH0
AA12	4779.541412	0.129031856	0.158366492	0.814767405	0.415205462	0.65675581	AA	AA0
GH13_5	224.2955448	0.249796447	0.308426402	0.809906174	0.417994103	0.65909415	GH	GH0
GT2	44926.22005	0.108648463	0.134813537	0.805916569	0.420290957	0.660644848	GT	GT0
GH127	4684.195803	0.119680408	0.150468	0.795387779	0.426387967	0.662072762	GH	GH0
GH136	814.5013116	0.190240884	0.237253278	0.80184723	0.422641335	0.662072762	GH	GH0
GH98	11.57796003	-1.150712341	1.44208713	-0.797949248	0.424899943	0.662072762	GH	GH0
CBM12	11.0345281	0.942512394	1.185167929	0.795256411	0.426464363	0.662072762	CBM	CBM0
GH45	38.85448595	-0.773381889	0.977493258	-0.791188975	0.428833724	0.663702656	GH	GH0
GT96	18.93185191	0.642058945	0.815211636	0.787597865	0.430931964	0.664904226	GT	GT0
GH99	603.1602418	0.213951539	0.276997148	0.772396178	0.439879817	0.670483479	GH	GH0
GH46	149.6987101	0.314465247	0.4057737	0.774976906	0.438353306	0.670483479	GH	GH0
CBM47	68.66980928	-0.356110979	0.459888501	-0.774341994	0.438728576	0.670483479	CBM	CBM0
GH124	0.76055646	3.083538489	3.966245667	0.777445158	0.436896179	0.670483479	GH	GH0
PL1	365.253058	-0.232500648	0.305292326	-0.761567286	0.446318306	0.678242018	PL	PL0
GH70	4.433218742	-1.83120393	2.414354824	-0.758465124	0.448172584	0.679008463	GH	GH0
CBM40	499.7556072	-0.195279857	0.259107898	-0.75366231	0.451052019	0.680276085	CBM	CBM0
CBM70	34.69339407	0.56143392	0.746031738	0.752560369	0.45171414	0.680276085	CBM	CBM0
GH94	6123.354233	-0.139555528	0.192807584	-0.723807256	0.469184074	0.690427223	GH	GH0
CE11	2270.129592	0.116818132	0.160855194	0.72623164	0.467696779	0.690427223	CE	CE0
GH66	171.6369175	-0.316995428	0.436769738	-0.725772417	0.467978299	0.690427223	GH	GH0
GT32	82.54810731	-0.385640023	0.528720868	-0.729383019	0.465767402	0.690427223	GT	GT0
GT47	42.59364883	-0.44546134	0.613092307	-0.726581192	0.467482553	0.690427223	GT	GT0
PL7_5	5.707388546	-1.372425702	1.895234755	-0.724145491	0.468976419	0.690427223	PL	PL0
GH30_3	1.938227113	2.237961549	3.067707606	0.729522443	0.465682144	0.690427223	GH	GH0
GT68	0.686634632	-2.871291706	3.96917471	-0.723397662	0.469435607	0.690427223	GT	GT0
GH13_35	0.659423921	-2.81673442	3.971560302	-0.709226149	0.478184149	0.69920531	GH	GH0
GH13_41	0.659423921	-2.81673442	3.971560302	-0.709226149	0.478184149	0.69920531	GH	GH0
GH23	9772.411001	0.100293511	0.142428048	0.704169663	0.481327121	0.700735318	GH	GH0
GH5_53	40.18990385	-0.460216758	0.654588595	-0.703062598	0.48201674	0.700735318	GH	GH0
GH103	7375.358892	0.113322404	0.1627788	0.69617422	0.48631973	0.701838755	GH	GH0
GT34	100.4474053	-0.316107936	0.454361973	-0.695718292	0.486605268	0.701838755	GT	GT0
GH13_32	93.63650991	-0.293283664	0.421900192	-0.695149397	0.486961681	0.701838755	GH	GH0
GH100	33.12343508	0.46197347	0.673831849	0.685591622	0.492970666	0.70337665	GH	GH0
PL12_1	3.002267104	-1.588538146	2.320527388	-0.684559102	0.493622182	0.70337665	PL	PL0
CBM36	1.601833489	-1.969653588	2.855997102	-0.689655318	0.490410971	0.70337665	CBM	CBM0
CBM71	0.619484703	-2.733099583	3.975394024	-0.687504073	0.491765135	0.70337665	CBM	CBM0
PL9	1373.552428	-0.14415414	0.21631055	-0.666422141	0.505141314	0.711725717	PL	PL0
GH5_8	209.9498166	0.297747295	0.442774577	0.672457975	0.501292186	0.711725717	GH	GH0
PL16	7.596068471	-1.001523443	1.502477015	-0.666581541	0.505039463	0.711725717	PL	PL0
GH5_16	5.203439596	-1.022079396	1.532738845	-0.666832056	0.504879414	0.711725717	GH	GH0
GH29	2400.285521	-0.153794492	0.234632226	-0.655470457	0.512164901	0.713625887	GH	GH0
GH144	1960.8955	-0.118023972	0.178841845	-0.659934884	0.509295617	0.713625887	GH	GH0
GH5_4	205.5383153	0.224905403	0.342330613	0.65698303	0.511191828	0.713625887	GH	GH0
CBM62	65.0994235	-0.378175331	0.574010126	-0.658830416	0.510004673	0.713625887	CBM	CBM0
GH43_24	206.6705074	-0.22103814	0.344755822	-0.64114404	0.521429103	0.72452718	GH	GH0
AA3_1	1417.76149	-0.110972041	0.173995019	-0.637788606	0.523611297	0.725555048	AA	AA0
GT9	3946.304982	-0.102942656	0.16281425	-0.632270551	0.527210103	0.727419656	GT	GT0
GT12	27.04739497	-0.47590011	0.753850344	-0.631292556	0.527849254	0.727419656	GT	GT0
GH118	17.61684208	-0.561752576	0.912395277	-0.61568992	0.538099191	0.739518834	GH	GH0
GH5_38	2.622235625	-1.474947513	2.445017166	-0.603246281	0.546344863	0.748805085	GH	GH0
GH137	99.66015798	0.28355662	0.476500467	0.595081516	0.551788984	0.754211573	GH	GH0
CBM35	738.807688	-0.162057745	0.278094045	-0.582744389	0.560065386	0.763449564	CBM	CBM0
GH43_20	27.70878958	0.443734271	0.765814632	0.579427779	0.562300565	0.764424822	GH	GH0
GH25	2188.678465	-0.098535774	0.170883758	-0.576624571	0.564193097	0.764930264	GH	GH0
GH5_45	14.90321697	-0.792929386	1.38095916	-0.574187427	0.565840977	0.765102181	GH	GH0
GT51	8732.483667	0.080998398	0.144922556	0.558908155	0.576224403	0.774527968	GT	GT0
GH30_2	50.87135667	-0.594547256	1.062879241	-0.559374229	0.575906346	0.774527968	GH	GH0
PL15	45.4429702	-0.329156167	0.593193781	-0.554888096	0.578971205	0.774527968	PL	PL0
GH43_35	13.27068127	0.676826179	1.219712713	0.554906227	0.578958803	0.774527968	GH	GH0
CBM57	230.7512035	0.192503799	0.352843206	0.545578873	0.58535545	0.780991489	CBM	CBM0
PL8_1	6.442761481	0.910647852	1.67839737	0.542569876	0.587425985	0.781680609	PL	PL0
PL9_4	86.58281017	-0.23017366	0.426332168	-0.539892781	0.589270976	0.782066758	PL	PL0
GH43_12	1341.385946	0.12404629	0.234518541	0.528940226	0.596846916	0.788092522	GH	GH0
GH5_43	2.497732331	-1.531625136	2.896421686	-0.528799084	0.596944833	0.788092522	GH	GH0
GT30	2275.872331	0.085466105	0.163014816	0.524284278	0.60008083	0.788095712	GT	GT0
GT45	32.21287554	-0.383621258	0.731194967	-0.524649752	0.599826694	0.788095712	GT	GT0
PL4	152.7089866	0.177007713	0.34464975	0.513587237	0.607540605	0.795814906	PL	PL0
GH30_1	193.7217841	-0.219595098	0.429923189	-0.510777516	0.609506855	0.796316748	GH	GH0
PL7_2	15.95575596	-0.476501657	0.944936361	-0.504268516	0.614072699	0.800203542	PL	PL0
GH5_17	4.508772868	-0.856333869	1.712922256	-0.499925707	0.617127391	0.802106143	GH	GH0
GH5_26	19.15181418	-0.627277686	1.273205345	-0.492675977	0.622241555	0.80666882	GH	GH0
PL10_1	1.342234564	1.692588962	3.49793483	0.48388236	0.62846936	0.812648041	PL	PL0
CBM8	111.8992365	0.224446107	0.470276044	0.477264598	0.633173717	0.816631743	CBM	CBM0
AA5	3416.377817	-0.07753835	0.169260414	-0.458100914	0.646879942	0.822055076	AA	AA0
CBM60	44.39393324	-0.374602255	0.801497669	-0.467377847	0.640229569	0.822055076	CBM	CBM0
GH49	14.34455027	-0.483225748	1.052317261	-0.459201579	0.646089417	0.822055076	GH	GH0
PL1_3	12.61330456	0.58507125	1.260616845	0.46411505	0.64256532	0.822055076	PL	PL0
CBM69	7.878421935	-0.671407473	1.445439076	-0.464500707	0.642289053	0.822055076	CBM	CBM0
GT93	0.316353356	1.842507916	4.045878023	0.455403723	0.648818817	0.822055076	GT	GT0
PL4_2	0.316353356	1.842507916	4.045878023	0.455403723	0.648818817	0.822055076	PL	PL0
PL7	31.52955761	0.328297185	0.733278879	0.447711225	0.65436162	0.82699471	PL	PL0
GH109	16672.62278	0.061845778	0.139417707	0.443600599	0.657331373	0.82720463	GH	GH0
GH125	492.6422805	0.126879291	0.287161013	0.441840241	0.658604817	0.82720463	GH	GH0
GH117	161.3983213	0.166016185	0.376746976	0.44065698	0.659461345	0.82720463	GH	GH0
GH13_13	695.7701503	-0.149564687	0.345892314	-0.432402458	0.665448932	0.832638838	GH	GH0
GH11	297.7022483	-0.155613407	0.363762604	-0.427788357	0.668805214	0.834761843	GH	GH0
CBM32	2241.898435	-0.072542324	0.171904222	-0.421992685	0.673030357	0.837956113	CBM	CBM0
CE16	769.4656017	-0.125620606	0.301843062	-0.416178543	0.677279359	0.838429291	CE	CE0
GT10	74.0688749	-0.219647078	0.52844998	-0.415644028	0.677670504	0.838429291	GT	GT0
PL7_4	15.45143824	-0.412218831	0.994178853	-0.414632467	0.678410977	0.838429291	PL	PL0
GH9	1840.42146	0.085251795	0.21068407	0.404642813	0.685740084	0.844969295	GH	GH0
GH44	433.5556589	0.117272174	0.292195107	0.401348863	0.688163293	0.844969295	GH	GH0
PL6_1	425.1842099	0.095862849	0.239320667	0.400562353	0.688742368	0.844969295	PL	PL0
GH78	7753.663289	0.065132528	0.16385855	0.397492395	0.691004394	0.845681776	GH	GH0
PL12	348.1930461	-0.11118398	0.284750407	-0.390461181	0.696195555	0.849703976	PL	PL0
GH43_7	186.5237733	0.183784728	0.475896619	0.386186245	0.69935874	0.849703976	GH	GH0
GH43_32	29.80368509	-0.303936453	0.785810359	-0.386780919	0.698918404	0.849703976	GH	GH0
GH13_23	3447.32427	0.061862895	0.161243443	0.383661458	0.701229382	0.849923806	GH	GH0
PL17	17.11802918	-0.332458197	0.896930297	-0.370662245	0.710889114	0.859560636	PL	PL0
GH13_36	136.8501155	0.180262177	0.493095878	0.365572265	0.714684274	0.860981666	GH	GH0
GH13_17	2.736343421	0.875283366	2.401353218	0.364495885	0.715487746	0.860981666	GH	GH0
GT75	29.59522793	0.249680788	0.702802197	0.355264666	0.722391323	0.867214405	GT	GT0
CBM48	2155.48663	0.054117429	0.162655006	0.33271296	0.739350965	0.86891013	CBM	CBM0
GH13	1983.084685	0.052214759	0.156528142	0.333580647	0.738696024	0.86891013	GH	GH0
GH81	577.4472614	-0.096316972	0.27707712	-0.34761792	0.728127147	0.86891013	GH	GH0
GH43_22	268.1158983	0.141282599	0.403027459	0.350553284	0.725923509	0.86891013	GH	GH0
GT62	142.846271	-0.185403115	0.541742819	-0.34223456	0.732174379	0.86891013	GT	GT0
GH139	121.2483107	0.136623772	0.404932734	0.337398684	0.735816376	0.86891013	GH	GH0
CBM41	63.72116484	0.207203339	0.600814057	0.34487099	0.730191361	0.86891013	CBM	CBM0
GH13_24	22.09287673	-0.390057916	1.160999983	-0.335967202	0.736895599	0.86891013	GH	GH0
AA5_1	9.649619911	-0.505772073	1.489918196	-0.339462982	0.734260979	0.86891013	AA	AA0
GT81	2243.361866	0.063341032	0.197828131	0.320182129	0.74883027	0.877999128	GT	GT0
CBM4	229.8478635	-0.095435279	0.306817072	-0.311049442	0.755763035	0.884066992	CBM	CBM0
GT41	33253.98664	-0.049964708	0.167272407	-0.298702629	0.765166951	0.892990664	GT	GT0
GH43_19	53.83145837	0.201243222	0.681071605	0.29548027	0.767627022	0.893787944	GH	GH0
GH5_1	141.1370083	0.118250107	0.408862181	0.289217521	0.772414925	0.897285698	GH	GH0
GH120	79.2322403	0.120293919	0.442964743	0.271565448	0.78595617	0.910912335	GH	GH0
GH82	6.881739129	0.381532003	1.423351702	0.268051812	0.788659437	0.911944131	GH	GH0
CE9	11358.32501	0.03921955	0.149001876	0.263215143	0.79238476	0.914150308	CE	CE0
GH53	371.8855253	0.086368924	0.334891954	0.257900862	0.796483419	0.91677611	GH	GH0
GH43_30	577.5969591	0.068484344	0.27001668	0.25363005	0.799781379	0.916884688	GH	GH0
GT60	46.5667262	0.133343055	0.528936517	0.25209652	0.80096646	0.916884688	GT	GT0
GH5_35	16.00409606	0.210487424	0.839599633	0.250699758	0.802046248	0.916884688	GH	GH0
GH43_15	18.38948502	-0.22481403	0.921818769	-0.243880943	0.807323029	0.920824226	GH	GH0
GT84	441.3869271	-0.056524517	0.253488384	-0.222986618	0.823545922	0.93508713	GT	GT0
GT11	151.9279713	-0.075880746	0.3376286	-0.224746204	0.822176719	0.93508713	GT	GT0
GH5_47	1.672408863	0.623193971	2.826395832	0.220490691	0.825489021	0.935182382	GH	GH0
GH74	2295.305023	-0.048789951	0.235713118	-0.206988697	0.836018686	0.935220343	GH	GH0
GH4	1875.098454	0.037590824	0.178905654	0.210115348	0.833577647	0.935220343	GH	GH0
GH43	1552.69728	-0.036426917	0.180900664	-0.201364199	0.840413807	0.935220343	GH	GH0
GH43_28	393.9027329	0.069060067	0.321951609	0.214504494	0.830153663	0.935220343	GH	GH0
GH142	332.7423144	-0.065091174	0.316454265	-0.205689042	0.837033819	0.935220343	GH	GH0
CBM42	114.6633499	0.096907397	0.490470283	0.197580568	0.84337324	0.935220343	CBM	CBM0
PL14	60.20056508	-0.105611073	0.556079799	-0.189920715	0.849371259	0.935220343	PL	PL0
PL3_4	48.29006951	-0.134023662	0.707212108	-0.189509853	0.849693234	0.935220343	PL	PL0
GH112	27.83233319	0.232304928	1.177280624	0.197323325	0.843574527	0.935220343	GH	GH0
GH5_41	25.37460383	-0.195930627	0.981418466	-0.199640249	0.841761947	0.935220343	GH	GH0
CBM25	15.80750363	0.180513324	0.933114821	0.193452424	0.846604662	0.935220343	CBM	CBM0
PL1_11	1.770115957	0.660183938	3.192104444	0.206817775	0.836152174	0.935220343	PL	PL0
GT74	1.01249144	-0.756077148	3.917739291	-0.192988122	0.84696827	0.935220343	GT	GT0
GH73	1108.967261	-0.040223741	0.23367213	-0.17213752	0.863329417	0.942000098	GH	GH0
GH43_11	1058.921906	-0.033197115	0.193994405	-0.171124082	0.8641262	0.942000098	GH	GH0
GH104	73.28327943	0.089083547	0.507880462	0.175402587	0.860763308	0.942000098	GH	GH0
CBM34	59.81506744	-0.098509812	0.588622579	-0.167356496	0.867089553	0.942000098	CBM	CBM0
GH91	39.00398691	-0.100569475	0.57393651	-0.175227526	0.860900856	0.942000098	GH	GH0
GT49	1.56829802	-0.557765351	3.30398733	-0.168815826	0.86594151	0.942000098	GT	GT0
GT8	1637.247518	0.021932194	0.170552101	0.128595276	0.897677905	0.948505175	GT	GT0
GH76	1581.374949	-0.028989305	0.204663157	-0.141643986	0.887361221	0.948505175	GH	GH0
GH26	1170.391565	0.029204664	0.206833507	0.1411989	0.887712815	0.948505175	GH	GH0
GH119	1095.241014	-0.031006171	0.242900769	-0.127649538	0.898426326	0.948505175	GH	GH0
CBM6	1058.436464	-0.030719843	0.235390729	-0.130505747	0.896166308	0.948505175	CBM	CBM0
GH135	112.3938537	0.078556811	0.581544911	0.135082965	0.892546278	0.948505175	GH	GH0
PL25	34.76302795	0.118960158	0.854228829	0.139260295	0.889244464	0.948505175	PL	PL0
GH52	12.9713244	0.165459153	1.149149419	0.14398402	0.885513088	0.948505175	GH	GH0
CBM21	6.067899643	-0.17960771	1.400536441	-0.128242083	0.897957398	0.948505175	CBM	CBM0
GH13_6	6.263192431	-0.249448683	1.765104344	-0.141322344	0.887615299	0.948505175	GH	GH0
GH22	4.892269288	0.25166511	1.8145183	0.138695272	0.889690954	0.948505175	GH	GH0
GT88	2.227290767	0.465768964	2.969166937	0.156868568	0.875348433	0.948505175	GT	GT0
GH56	1.561933767	-0.550042935	3.838810421	-0.143284735	0.886065311	0.948505175	GH	GH0
GH58	1.6356947	0.47828924	3.786271534	0.12632196	0.899477074	0.948505175	GH	GH0
GH30_8	87.92532553	0.069117334	0.60455995	0.114326684	0.90897883	0.956519564	GH	GH0
AA1	8100.146338	-0.017489369	0.16397076	-0.106661508	0.91505752	0.959947915	AA	AA0
GH5_2	347.2981843	-0.037489632	0.355668951	-0.105405974	0.916053676	0.959947915	GH	GH0
GT46	588.7077999	0.032096728	0.339032576	0.094671516	0.924575743	0.966402648	GT	GT0
GH143	80.86125613	0.0431958	0.465430105	0.092808349	0.926055818	0.966402648	GH	GH0
GH59	202.4204175	-0.043530196	0.51117239	-0.085157564	0.932136127	0.970419238	GH	GH0
CBM5	106.9481121	0.03802731	0.457548209	0.083111046	0.933763243	0.970419238	CBM	CBM0
GH2	13800.39633	0.013308859	0.168345716	0.079056714	0.936987513	0.971762307	GH	GH0
GH87	2502.131457	-0.022813901	0.310111978	-0.073566656	0.941355204	0.972282685	GH	GH0
GH5_52	1.386405417	0.263823898	3.471585586	0.075995217	0.939422904	0.972282685	GH	GH0
GT24	7.302959605	-0.109544801	1.551155718	-0.070621408	0.943699072	0.972706215	GT	GT0
GH97	2134.477145	-0.013118962	0.217277692	-0.06037878	0.951853959	0.977512457	GH	GH0
GT56	37.83304804	-0.036593306	0.624908111	-0.058557899	0.953304245	0.977512457	GT	GT0
CBM73	6.662138494	0.080151472	1.395314808	0.057443289	0.95419208	0.977512457	CBM	CBM0
GT70	504.6891017	-0.013359749	0.255120243	-0.052366481	0.958236682	0.979660672	GT	GT0
GH19	918.0019831	-0.00974281	0.252057658	-0.038653102	0.969166965	0.985207519	GH	GH0
GH13_38	83.5839612	-0.019234108	0.503675962	-0.038187465	0.969538215	0.985207519	GH	GH0
CBM11	36.6128357	0.040536365	0.993103735	0.040817856	0.967441105	0.985207519	CBM	CBM0
PL22	2024.599708	0.005255653	0.222464499	0.02362468	0.981151986	0.992996879	PL	PL0
GH5_48	54.23083843	-0.015248036	0.640098939	-0.023821374	0.980995091	0.992996879	GH	GH0
GT76	1842.198962	0.002754446	0.198795778	0.013855655	0.988945141	0.99378209	GT	GT0
GH55	1645.131395	-0.002185753	0.261590014	-0.008355644	0.993333238	0.99378209	GH	GH0
CBM22	203.3488282	0.002598532	0.331874937	0.007829853	0.993752745	0.99378209	CBM	CBM0
PL14_3	23.68718962	0.006621442	0.849657295	0.007793074	0.99378209	0.99378209	PL	PL0
PL8_2	19.40014352	-0.016476682	1.196288431	-0.013773169	0.989010949	0.99378209	PL	PL0
GH43_6	12.80772779	-0.017780972	1.109398456	-0.01602758	0.987212389	0.99378209	GH	GH0
