otu_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	id	color
GT12	44.82828095	-3.877182784	0.949579509	-4.083052284	4.44E-05	0.000203297	GT	GT1
GH13_15	44.61458517	1.050653841	1.1389672	0.922461895	0.356287698	0.464312932	GH	GH0
GT62	44.55926966	1.832365388	1.138331594	1.609693869	0.107464704	0.182048417	GT	GT0
CBM4	44.35877823	0.251889352	0.729133931	0.345463763	0.729745748	0.796405215	CBM	CBM0
CBM44	44.10819532	-0.688088544	0.737478084	-0.933029143	0.350804922	0.458978197	CBM	CBM0
GH12	44.04104065	2.709227397	1.049943345	2.580355796	0.009869857	0.026358323	GH	GH1
AA1_1	41.74717082	-1.153816981	1.115086897	-1.034732795	0.300793716	0.409103145	AA	AA0
CBM51	41.3055805	-1.034198048	0.769338801	-1.344268672	0.178861522	0.274334902	CBM	CBM0
PL8	40.78062594	-0.047932602	0.861154244	-0.055660879	0.955611965	0.964106294	PL	PL0
GT102	40.37810498	-2.227456383	0.966821766	-2.30389557	0.021228506	0.048675464	GT	GT1
GH138	40.33267966	-0.834930294	0.783232931	-1.066005094	0.286421339	0.398881251	GH	GH0
GT33	40.04834701	-0.516314565	0.925468912	-0.557895093	0.576916022	0.668162944	GT	GT0
PL10	39.89197512	-4.068022004	0.94792247	-4.291513424	1.77E-05	8.66E-05	PL	PL1
GH110	38.35572782	-1.916452361	0.955733706	-2.005215834	0.044939978	0.091904279	GH	GH0
GH13_12	37.34747852	-3.298065516	0.859922003	-3.835307743	0.000125407	0.000499429	GH	GH1
GH71	37.34072055	0.372002243	0.905102206	0.411005786	0.681068292	0.756002457	GH	GH0
GH5_49	36.55268296	4.601405137	1.069642311	4.301816682	1.69E-05	8.36E-05	GH	GH1
PL1_4	36.55083725	3.696469973	0.994251523	3.717841903	0.000200932	0.000760193	PL	PL1
GT103	36.42153064	-1.473650623	0.895117886	-1.646320161	0.099697861	0.171450109	GT	GT0
GH30_7	35.67899087	1.964602629	1.251218344	1.570151715	0.11637982	0.194267807	GH	GH0
GH117	35.31067914	1.759706292	1.235530034	1.424252137	0.154373497	0.245054433	GH	GH0
GH133	35.1672106	1.435171662	1.166854794	1.229948807	0.218716276	0.322521783	GH	GH0
GT3	35.02805661	-0.628874367	1.105904957	-0.568651368	0.569592757	0.661368572	GT	GT0
CBM20	34.23995356	-0.169878269	1.04847838	-0.162023626	0.871287249	0.901057884	CBM	CBM0
GH145	34.12799675	1.580180836	0.799663149	1.97605809	0.048148198	0.097152365	GH	GH0
GH66	33.88330855	-8.343843453	1.66196442	-5.020470568	5.15E-07	3.34E-06	GH	GH1
PL7_2	33.76123224	2.193116714	1.154645695	1.899385001	0.057513874	0.113035926	PL	PL0
CBM30	33.42499268	4.803645106	1.271572902	3.777718995	0.000158271	0.000619441	CBM	CBM1
GH43_6	33.0557352	1.1729553	1.239373245	0.946410055	0.343939479	0.45657463	GH	GH0
GT69	32.98434669	5.189019792	1.275894685	4.066965598	4.76E-05	0.000214096	GT	GT1
GH131	32.49194413	5.772801385	1.278211692	4.516310893	6.29E-06	3.44E-05	GH	GH1
GT71	32.29683594	-0.487735929	1.168461583	-0.417417172	0.676373297	0.752631071	GT	GT0
GH14	31.89643806	-1.829582042	0.878324519	-2.083036511	0.037247896	0.077571306	GH	GH0
GT64	31.32655737	5.220824075	1.247804657	4.184007526	2.86E-05	0.000132686	GT	GT1
PL6_2	31.24880978	-1.441624192	0.81779511	-1.762818308	0.077931139	0.13984481	PL	PL0
PL4_1	30.37077811	0.795911922	1.012008048	0.786467977	0.431593373	0.541280086	PL	PL0
PL3_2	30.25497672	3.058761663	1.246875429	2.453141342	0.014161468	0.035132823	PL	PL1
GH49	30.1673263	-2.252910795	0.945509518	-2.382747876	0.017183959	0.041943641	GH	GH1
GT49	29.9918026	-2.044083502	1.105607002	-1.848833715	0.064481827	0.12300315	GT	GT0
GH5_12	29.96349975	2.415609793	1.355156424	1.782532076	0.074662505	0.135128575	GH	GH0
PL7	29.76404869	2.83605605	0.944184069	3.003710975	0.002667086	0.008126556	PL	PL1
GH43_34	29.09475869	0.530278532	1.097864118	0.483009257	0.629089163	0.715805714	GH	GH0
GH5_46	29.08515934	-0.286242032	0.997790267	-0.286875952	0.774207305	0.836881229	GH	GH0
PL6	28.47763087	0.120132241	1.040021736	0.115509356	0.908041405	0.926406287	PL	PL0
AA5_1	28.28642624	1.85801514	1.114360849	1.667337058	0.095447402	0.166027281	AA	AA0
AA1_2	28.1881661	-0.479351423	1.110662537	-0.431590521	0.666039049	0.744782582	AA	AA0
GH75	27.92596654	2.101252171	1.338283417	1.570109996	0.116389523	0.194267807	GH	GH0
GT31	27.71134434	2.07746044	1.2723863	1.632727765	0.102526265	0.17433305	GT	GT0
GH13_8	27.48540543	1.809023892	1.155314681	1.565827841	0.117388927	0.195218215	GH	GH0
CBM41	27.16392211	-2.478565804	0.963941817	-2.571281546	0.010132292	0.026900938	CBM	CBM1
GH5_1	25.15075523	2.940588563	1.378542706	2.133113867	0.032915387	0.069183266	GH	GH0
AA11	24.74146043	2.439064629	1.595923125	1.528309598	0.126435688	0.206481303	AA	AA0
GH5_15	24.50917957	2.572059727	1.368948569	1.878857822	0.060263909	0.117930236	GH	GH0
GH43_27	23.99944778	-0.728594541	0.950745952	-0.766339882	0.443474094	0.54860283	GH	GH0
GH5_16	23.2665288	8.214492935	1.666525204	4.929114134	8.26E-07	5.21E-06	GH	GH1
PL27	22.28145411	-2.000790679	1.090182153	-1.835281081	0.066464053	0.124659642	PL	PL0
PL7_4	21.74547549	-0.858208772	1.238902494	-0.692716962	0.488487192	0.588257786	PL	PL0
GH5_23	21.70623403	1.455319944	1.088682954	1.336771132	0.181297355	0.275450967	GH	GH0
GT13	21.53209349	-4.953731055	1.256880701	-3.941289775	8.10E-05	0.000343872	GT	GT1
GH54	21.35604752	2.473541317	1.409001216	1.755528164	0.079169008	0.141506809	GH	GH0
PL4_3	21.18986971	2.045279848	1.408958675	1.45162515	0.146605862	0.235191029	PL	PL0
CBM5	20.51117559	-0.250627552	1.062389243	-0.235909347	0.813503015	0.864942316	CBM	CBM0
GH5_28	20.28421131	-1.516726032	1.031959187	-1.469753893	0.141628421	0.228011713	GH	GH0
PL12_1	20.05298846	-2.406370612	1.027318123	-2.342381154	0.019161135	0.045785029	PL	PL1
CBM43	19.19169582	0.29658552	1.409873599	0.210363199	0.833384213	0.879898681	CBM	CBM0
GH5_19	19.18846068	-2.09744387	1.033832464	-2.028804418	0.042478215	0.08765959	GH	GH0
GH5_22	19.0541617	0.192065027	1.165262513	0.164825543	0.869081298	0.90082856	GH	GH0
GT10	18.9230322	-0.653712357	1.09257729	-0.598321385	0.54962551	0.644780314	GT	GT0
GT57	18.714756	0.557343887	1.277295501	0.436346864	0.662585085	0.742808371	GT	GT0
GT50	18.70309159	3.264313776	1.319880363	2.473189138	0.013391325	0.034155402	GT	GT1
GH89	18.13422069	-0.134798448	0.997683094	-0.135111488	0.892523727	0.912625613	GH	GH0
PL11_2	17.52979236	0.166022218	1.139060585	0.145753632	0.884115881	0.908119027	PL	PL0
CBM68	17.49045058	-1.00049247	1.364408857	-0.733279079	0.463388232	0.568589885	CBM	CBM0
GH43_13	17.34992596	0.965084035	1.3452135	0.717420718	0.47311454	0.576376717	GH	GH0
CBM62	17.02283273	4.885239251	1.88471741	2.592027444	NA	NA	CBM	CBM0
GH86	16.44257032	-4.687138906	1.609916262	-2.911417828	0.003597925	0.010729287	GH	GH1
GH43_28	16.10892354	1.036873379	1.464479074	0.708015155	0.478935846	0.579277075	GH	GH0
GH132	16.06865978	0.584064131	1.550225168	0.376760836	0.706351348	0.776473394	GH	GH0
PL1_7	15.63982228	2.318969333	1.379623939	1.680870611	0.09278805	0.162647778	PL	PL0
GH5_31	15.04472216	7.586617012	1.88252437	4.030023266	5.58E-05	0.000248237	GH	GH1
GH13_22	14.71553827	-4.787523101	2.097722785	-2.282247747	0.022474718	0.051017609	GH	GH0
GH43_18	13.9570463	-5.358802181	1.766955797	-3.032787911	0.002423058	0.007534716	GH	GH1
PL9_3	13.92765812	1.911526366	1.429610138	1.337096258	0.181191218	0.275450967	PL	PL0
GH137	13.78549824	-0.653459909	1.612235447	-0.405312952	0.685247487	0.758786242	GH	GH0
GH43_29	13.59028055	0.44240423	1.210873264	0.365359649	0.714842958	0.782020971	GH	GH0
PL10_1	13.28452463	-1.466683044	1.442229346	-1.016955485	0.309174606	0.417753783	PL	PL0
GT45	13.13447251	-5.139108148	1.654859974	-3.105464045	0.001899807	0.006160803	GT	GT1
CBM11	13.0025071	5.540244868	1.750558794	3.164843641	0.001551663	0.005104747	CBM	CBM1
CBM54	12.66672465	-6.924544558	1.887686669	-3.668270095	0.000244197	0.000916244	CBM	CBM1
PL7_5	12.25740214	-2.502167247	1.376183448	-1.818193098	0.069034625	0.12730436	PL	PL0
GH45	12.02203126	2.83701372	1.849853464	1.533642408	0.125117649	0.205809467	GH	GH0
CBM57	11.85873724	-4.987779229	1.746627918	-2.855662146	0.004294719	0.012661054	CBM	CBM1
PL14_3	11.83950622	-0.102717312	1.711120786	-0.060029258	0.952132332	0.962735142	PL	PL0
PL1_9	11.74638037	7.2210796	1.864087737	3.873787407	0.000107157	0.000434368	PL	PL1
GH43_36	11.55420756	2.789502582	1.464644598	1.904559362	0.056837373	0.112192032	GH	GH0
GT59	11.53371302	0.842527315	1.654703116	0.509171286	0.610632168	0.701840517	GT	GT0
PL15_1	11.23585419	-2.63569081	1.418030284	-1.858698534	0.063069881	0.121289276	PL	PL0
CBM14	11.06339337	0.565987636	1.242100951	0.455669594	0.64862759	0.732529666	CBM	CBM0
PL10_2	10.98098377	-2.76107086	2.200878513	-1.254531245	0.209648977	0.312067657	PL	PL0
CBM3	10.61541611	-3.455504133	1.697873259	-2.035195569	0.041831199	0.086718558	CBM	CBM0
CBM21	10.1565735	-2.851904816	1.992534255	-1.431295251	0.152345614	0.242683891	CBM	CBM0
PL3_4	9.851781799	-0.260691645	1.715239393	-0.151985575	0.879198313	0.905115724	PL	PL0
GH52	9.75059653	-0.221453195	1.608691217	-0.137660474	0.890508759	0.912620715	GH	GH0
GT40	9.734766285	2.242716755	1.59229901	1.408477139	0.158989832	0.249544674	GT	GT0
GT23	9.319715876	3.956808541	2.015367995	1.963318139	0.049609219	0.099218438	GT	GT0
GH120	9.186793428	3.378947698	1.801343043	1.87579357	0.060683631	0.118241925	GH	GH0
CBM38	9.167120752	-3.830263683	1.81116023	-2.114812163	0.03444596	0.072066662	CBM	CBM0
PL4_5	8.947697422	1.039886055	1.800943926	0.577411678	0.563661387	0.656159666	PL	PL0
PL1_10	8.913407722	6.829715932	2.107583711	3.240543139	0.001193022	0.003982589	PL	PL1
PL15	8.635947102	-0.51479874	1.363812456	-0.377470332	0.705824108	0.776473394	PL	PL0
GH13_41	8.527718796	-4.644035247	1.932536507	-2.403077629	0.016257736	0.039897362	GH	GH1
GT24	8.424420092	6.746966753	2.49988629	2.698909458	0.00695671	0.019495965	GT	GT1
CBM42	8.361375458	1.161965288	1.54018635	0.754431623	0.450590089	0.555891034	CBM	CBM0
PL17	8.313825313	-6.315837563	2.055109144	-3.07323705	0.002117502	0.006676014	PL	PL1
GT55	8.249604568	6.717710121	2.141388595	3.137081302	0.001706388	0.005573382	GT	GT1
PL9_4	7.771260172	-1.503844023	1.740279991	-0.864139122	0.38751147	0.4931379	PL	PL0
GH70	7.727565448	6.631251448	2.204594788	3.007923036	0.002630397	0.008123813	GH	GH1
GH139	7.62224847	1.71463415	2.392313657	0.716726314	0.473542986	0.576376717	GH	GH0
AA13	7.541281492	4.62997272	2.038402771	2.271372854	0.023124416	0.052226329	AA	AA0
PL3	7.260644684	3.527198967	1.936199216	1.821712837	0.068498569	0.126932042	PL	PL0
GH43_23	7.216124761	2.850853123	1.727691362	1.650093984	0.098923715	0.170765653	GH	GH0
CBM26	6.664973495	-5.998029373	2.213754609	-2.709437328	0.006739744	0.019124023	CBM	CBM1
GH5_39	6.090313849	1.782056239	1.888040313	0.943865566	0.34523835	0.456962714	GH	GH0
CBM18	5.92629353	6.238247075	2.319124518	2.689914675	0.007147029	0.019906449	CBM	CBM1
GT58	5.857390607	3.156613123	2.110114854	1.495943748	0.134668315	0.218355053	GT	GT0
GH43_8	5.818022491	-5.800765656	3.210147496	-1.807009075	0.070760864	0.129538034	GH	GH0
CBM25	5.381264612	-0.827797553	2.633437373	-0.314341082	0.753261999	0.816183646	CBM	CBM0
GH5_44	5.255867214	-5.653925445	2.851379562	-1.982873666	0.047381543	0.096032234	GH	GH0
GH5_24	5.232417327	-0.029036328	2.367997092	-0.012261978	0.990216602	0.992402511	GH	GH0
GH5_11	5.132744173	4.065567704	2.627304547	1.547429174	0.121759791	0.201543649	GH	GH0
GH43_35	5.110309392	-3.72182699	2.200561997	-1.691307491	0.09077809	0.15974129	GH	GH0
CE13	5.007768093	-2.209661235	2.058225932	-1.073575646	0.283012918	0.395347276	CE	CE0
GH112	4.883546003	-5.548193329	2.505907052	-2.214045938	0.026825619	0.059205706	GH	GH0
GT47	4.746103861	-5.506333752	2.958141718	-1.861416483	0.062685385	0.121289276	GT	GT0
GH143	4.67226714	-2.830005151	2.634578969	-1.074177386	0.282743186	0.395347276	GH	GH0
GH13_34	4.500836492	0.233191227	2.44007377	0.095567286	0.923864248	0.93623743	GH	GH0
GH43_2	4.418177923	-1.951611396	2.825748173	-0.69065298	0.489783645	0.588258663	GH	GH0
GH134	4.153094273	1.883467083	2.799071544	0.67288994	0.501017313	0.598583842	GH	GH0
GH43_31	4.13810565	-5.308581044	3.04325903	-1.74437371	0.081093946	0.144379026	GH	GH0
GH30_3	4.104235006	-3.383834559	2.792257539	-1.211863344	0.225564696	0.330343135	GH	GH0
GH5_51	4.092080083	-0.379127643	2.459897823	-0.15412333	0.877512494	0.905115724	GH	GH0
CBM36	4.089898095	-3.375545614	2.398955477	-1.40708973	0.159400783	0.249544674	CBM	CBM0
PL8_3	4.067587121	3.685839061	2.407714012	1.530845874	0.125807489	0.206197112	PL	PL0
GH5_27	4.038277522	-5.273937904	3.06414346	-1.72117852	0.085218434	0.151129567	GH	GH0
PL2_1	3.676288461	0.575631886	3.30321387	0.174264189	0.861657842	0.899293472	PL	PL0
PL10_3	3.422491389	-5.035542526	2.829657154	-1.779559237	0.075148122	0.135385903	PL	PL0
GH98	3.181209922	0.754149624	3.457341433	0.218129924	0.827327883	0.875540463	GH	GH0
GT68	2.96140317	-4.825760702	3.419310629	-1.411325622	0.158148623	0.249303732	GT	GT0
GH13_37	2.929110877	5.208688688	3.427596008	1.519633199	0.128603189	0.209268272	GH	GH0
CBM77	2.907885555	-2.833258686	2.711992762	-1.044714693	0.296154852	0.407437281	CBM	CBM0
GH44	2.803873058	-4.748543167	2.973986398	-1.596692967	0.110334164	0.186214537	GH	GH0
PL17_2	2.603031683	2.981210974	3.186088643	0.93569618	0.349429638	0.458978197	PL	PL0
CBM73	2.462667621	4.98242111	3.928134211	1.268393808	0.204657352	0.305639598	CBM	CBM0
PL4	2.301023996	-1.43867567	2.941119435	-0.489159214	0.624728983	0.712630548	PL	PL0
GH13_24	2.080155212	4.7304873	3.338256164	1.417053416	0.156467311	0.24751275	GH	GH0
GH5_30	1.961436776	-4.232923287	3.926040973	-1.078165846	0.280959751	0.394909371	GH	GH0
GH13_7	1.939991979	-1.298070505	3.526546312	-0.368085484	0.712809495	0.781679977	GH	GH0
GH100	1.923069159	4.613407931	3.934318717	1.172606558	0.240953618	0.346180198	GH	GH0
CBM19	1.753194668	-4.069614344	3.928345483	-1.035961415	0.300220144	0.409103145	CBM	CBM0
CBM59	1.753194668	-4.069614344	3.928345483	-1.035961415	0.300220144	0.409103145	CBM	CBM0
PL2	1.745406747	-4.063400554	3.928438395	-1.034355167	0.300970155	0.409103145	PL	PL0
GH43_19	1.521702038	-1.722414123	3.893954801	-0.442330281	0.658250221	0.741552359	GH	GH0
PL20	1.509166678	0.652363842	3.852033368	0.169355709	0.865516859	0.899697354	PL	PL0
GH43_37	1.487250576	-3.831435104	3.932207525	-0.974372558	0.32987159	0.440475594	GH	GH0
GT54	1.487250576	-3.831435104	3.932207525	-0.974372558	0.32987159	0.440475594	GT	GT0
GH5_29	1.412277202	-1.846845715	3.905974892	-0.472825803	0.636337464	0.722243021	GH	GH0
PL1_11	1.385420067	1.938821187	3.907527553	0.496175948	0.619770279	0.710544714	PL	PL0
GH5_38	1.211153941	-1.286314187	3.905241457	-0.329381474	0.741867369	0.806511521	GH	GH0
PL12_2	1.189800461	-3.509076865	3.938552905	-0.890955879	0.372952841	0.483773113	PL	PL0
PL17_1	1.18325147	-3.501386901	3.938722126	-0.8889652	0.374021783	0.483777463	PL	PL0
CBM12	1.16237653	0.14975963	3.761993479	0.039808583	0.968245733	0.974686392	CBM	CBM0
GT38	1.111790331	1.530744065	3.922950333	0.390202255	0.696386994	0.769245001	GT	GT0
GH13_38	0.892350345	-3.093334241	3.949113522	-0.783298384	0.433451912	0.54211341	GH	GH0
GH118	0.872703374	-3.062702282	3.950017359	-0.775364259	0.438124448	0.544954793	GH	GH0
GH5_26	0.861406944	1.082515359	3.962796383	0.273169564	0.784722875	0.844227927	GH	GH0
GH58	0.820889207	3.416837005	3.969360042	0.860802993	0.389346556	0.493752337	GH	GH0
GH5_36	0.813203564	1.071024586	3.963519849	0.270220568	0.78699057	NA	GH	GH0
GH111	0.797832278	-2.939583605	3.953847725	-0.743474157	0.457194662	NA	GH	GH0
GH5_35	0.581802249	-2.477063448	3.971496819	-0.623710294	0.532817862	NA	GH	GH0
PL1_1	0.581802249	-2.477063448	3.971496819	-0.623710294	0.532817862	NA	PL	PL0
GH43_20	0.547259471	2.844842409	3.999142532	0.711363095	0.476859262	NA	GH	GH0
PL4_4	0.547259471	2.844842409	3.999142532	0.711363095	0.476859262	NA	PL	PL0
CBM71	0.531888185	-2.356856852	3.977071304	-0.592611163	0.553441406	NA	CBM	CBM0
PL4_2	0.331901577	2.197577042	4.037444537	0.544299004	0.586235732	NA	PL	PL0
GH5_34	0.273629736	2.011921751	4.047703479	0.497052653	0.619151922	NA	GH	GH0
GT16	0.273629736	2.011921751	4.047703479	0.497052653	0.619151922	NA	GT	GT0
